,type,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3356,0,6.8,0.2,0.28,12.6,54.0,136.0,0.99556,3.19,0.37,10.7,1
3357,0,6.0,0.22,0.33,12.2,25.0,97.0,0.99356,3.17,0.42,11.3,2
3358,0,6.7,0.36,0.28,8.3,29.0,81.0,0.99151,2.96,0.39,12.5,1
3359,0,6.5,0.43,0.28,11.25,31.0,87.0,0.9922,3.02,0.38,12.4,1
3360,0,7.1,0.18,0.49,1.3,12.0,72.0,0.99072,3.05,0.53,11.3,2
3361,0,6.4,0.17,0.27,9.9,26.0,101.0,0.99596,3.34,0.5,9.9,1
3362,0,7.2,0.22,0.28,7.2,41.0,132.0,0.9935,3.08,0.59,11.3,1
3363,0,6.0,0.22,0.28,1.1,47.0,90.0,0.98862,3.22,0.38,12.6,1
3364,0,6.0,0.2,0.26,1.1,38.0,67.0,0.98954,3.14,0.38,11.5,1
3365,0,7.6,0.2,0.26,4.8,26.0,76.0,0.99076,2.98,0.49,12.3,2
3366,0,6.2,0.3,0.21,1.1,31.0,111.0,0.9889,2.97,0.42,12.2,1
3367,0,6.0,0.29,0.25,1.4,30.0,114.0,0.98794,3.08,0.43,13.2,1
3368,0,6.6,0.18,0.28,1.7,53.0,161.0,0.99207,3.13,0.45,10.2,1
3369,0,7.0,0.22,0.28,10.6,32.0,117.0,0.99355,3.05,0.55,11.5,2
3370,0,6.0,0.29,0.25,1.4,30.0,114.0,0.98794,3.08,0.43,13.2,1
3371,0,6.2,0.3,0.21,1.1,31.0,111.0,0.9889,2.97,0.42,12.2,1
3372,0,5.6,0.15,0.26,5.55,51.0,139.0,0.99336,3.47,0.5,11.0,1
3373,0,6.9,0.28,0.24,2.1,49.0,121.0,0.98882,2.98,0.43,13.2,2
3374,0,5.9,0.19,0.21,1.7,57.0,135.0,0.99341,3.32,0.44,9.5,0
3375,0,7.8,0.22,0.26,9.0,38.0,132.0,0.997,3.25,0.53,10.2,1
3376,0,6.6,0.18,0.28,1.7,53.0,161.0,0.99207,3.13,0.45,10.2,1
3377,0,7.0,0.4,0.25,1.8,51.0,189.0,0.99174,3.0,0.55,11.4,1
3378,0,6.1,0.28,0.27,4.7,56.0,140.0,0.99042,3.16,0.42,12.5,2
3379,0,7.6,0.36,0.49,11.3,87.0,221.0,0.9984,3.01,0.43,9.2,0
3380,0,6.5,0.28,0.34,3.6,29.0,121.0,0.99111,3.28,0.48,12.1,2
3381,0,6.9,0.19,0.35,6.9,51.0,125.0,0.9933,3.1,0.44,10.7,2
3382,0,6.5,0.28,0.34,3.6,29.0,121.0,0.99111,3.28,0.48,12.1,2
3383,0,6.4,0.22,0.32,4.9,50.0,156.0,0.99316,3.38,0.55,11.2,1
3384,0,6.8,0.23,0.3,6.95,42.0,179.0,0.9946,3.25,0.56,10.6,1
3385,0,6.4,0.32,0.31,1.9,34.0,126.0,0.99,3.06,0.45,11.8,1
3386,0,6.1,0.28,0.27,4.7,56.0,140.0,0.99042,3.16,0.42,12.5,2
3387,0,7.6,0.36,0.49,11.3,87.0,221.0,0.9984,3.01,0.43,9.2,0
3388,0,8.8,0.39,0.35,1.8,22.0,80.0,0.99016,2.95,0.54,12.6,1
3389,0,6.6,0.24,0.3,11.3,11.0,77.0,0.99381,3.13,0.55,12.8,2
3390,0,6.9,0.29,0.3,8.2,35.0,112.0,0.99144,3.0,0.37,12.3,1
3391,0,6.9,0.28,0.3,8.3,37.0,113.0,0.99139,2.99,0.38,12.3,2
3392,0,6.7,0.38,0.26,9.55,35.0,91.0,0.9919,2.98,0.37,12.4,1
3393,0,8.0,0.28,0.3,8.4,35.0,115.0,0.99192,2.93,0.42,12.3,1
3394,0,6.5,0.25,0.45,7.8,52.0,188.0,0.99576,3.2,0.53,9.1,0
3395,0,6.6,0.26,0.46,7.8,48.0,186.0,0.9958,3.2,0.54,9.1,0
3396,0,7.4,0.29,0.28,10.2,43.0,138.0,0.9951,3.1,0.47,10.6,1
3397,0,6.3,0.19,0.29,5.5,44.0,189.0,0.99304,3.19,0.47,10.3,1
3398,0,6.1,0.33,0.32,7.8,52.0,183.0,0.99657,3.39,0.65,9.5,0
3399,0,5.6,0.32,0.33,7.4,25.0,95.0,0.99268,3.25,0.49,11.1,1
3400,0,7.7,0.46,0.18,3.3,18.0,143.0,0.99392,3.12,0.51,10.8,1
3401,0,8.8,0.19,0.3,5.0,34.0,120.0,0.99242,2.94,0.47,11.2,0
3402,0,7.7,0.46,0.18,3.3,18.0,143.0,0.99392,3.12,0.51,10.8,1
3403,0,8.8,0.27,0.25,5.0,52.0,99.0,0.9925,2.87,0.49,11.4,0
3404,0,5.8,0.18,0.28,1.3,9.0,94.0,0.99092,3.21,0.52,11.2,1
3405,0,5.8,0.15,0.32,1.2,14.0,119.0,0.99137,3.19,0.5,10.2,1
3406,0,5.6,0.32,0.33,7.4,25.0,95.0,0.99268,3.25,0.49,11.1,1
3407,0,6.1,0.33,0.32,7.8,52.0,183.0,0.99657,3.39,0.65,9.5,0
3408,0,7.1,0.32,0.3,9.9,63.0,192.0,0.99642,3.12,0.49,10.2,1
3409,0,6.2,0.23,0.35,0.7,24.0,111.0,0.9916,3.37,0.43,11.0,0
3410,0,8.9,0.3,0.35,4.6,32.0,148.0,0.99458,3.15,0.45,11.5,2
3411,0,6.0,0.14,0.17,5.6,37.0,127.0,0.99373,3.05,0.57,9.8,1
3412,0,6.8,0.24,0.29,9.5,56.0,157.0,0.99586,3.11,0.51,10.1,1
3413,0,6.7,0.21,0.48,14.8,31.0,195.0,0.99942,2.95,0.75,8.8,1
3414,0,8.9,0.3,0.35,4.6,32.0,148.0,0.99458,3.15,0.45,11.5,2
3415,0,6.1,0.3,0.3,2.1,50.0,163.0,0.9895,3.39,0.43,12.7,2
3416,0,7.2,0.37,0.4,11.6,34.0,214.0,0.9963,3.1,0.51,9.8,1
3417,0,6.7,0.64,0.3,1.2,18.0,76.0,0.9892,3.16,0.6,12.9,0
3418,0,7.2,0.37,0.4,11.6,34.0,214.0,0.9963,3.1,0.51,9.8,1
3419,0,6.1,0.3,0.3,2.1,50.0,163.0,0.9895,3.39,0.43,12.7,2
3420,0,7.6,0.28,0.49,20.15,30.0,145.0,1.00196,3.01,0.44,8.5,0
3421,0,6.3,0.29,0.28,4.7,28.0,81.0,0.99036,3.24,0.56,12.7,2
3422,0,6.2,0.28,0.28,4.3,22.0,105.0,0.989,2.98,0.64,13.1,2
3423,0,7.1,0.18,0.39,14.5,48.0,156.0,0.99947,3.35,0.78,9.1,0
3424,0,6.4,0.32,0.27,4.9,18.0,122.0,0.9916,3.36,0.71,12.5,1
3425,0,7.1,0.17,0.4,14.55,47.0,156.0,0.99945,3.34,0.78,9.1,1
3426,0,7.1,0.17,0.4,14.55,47.0,156.0,0.99945,3.34,0.78,9.1,1
3427,0,5.8,0.24,0.26,10.05,63.0,162.0,0.99375,3.33,0.5,11.2,1
3428,0,6.4,0.32,0.27,4.9,18.0,122.0,0.9916,3.36,0.71,12.5,1
3429,0,7.1,0.18,0.39,14.5,48.0,156.0,0.99947,3.35,0.78,9.1,0
3430,0,7.1,0.17,0.4,14.55,47.0,156.0,0.99945,3.34,0.78,9.1,1
3431,0,7.1,0.18,0.39,15.25,45.0,158.0,0.99946,3.34,0.77,9.1,1
3432,0,7.8,0.29,0.29,3.15,41.0,117.0,0.99153,3.24,0.35,11.5,0
3433,0,6.2,0.255,0.27,1.3,30.0,86.0,0.98834,3.05,0.59,12.9,2
3434,0,8.2,0.34,0.29,5.2,19.0,92.0,0.99138,2.95,0.39,12.5,1
3435,0,6.5,0.24,0.28,1.1,26.0,83.0,0.98928,3.25,0.33,12.3,1
3436,0,6.9,0.24,0.23,7.1,20.0,97.0,0.99246,3.1,0.85,11.4,1
3437,0,6.7,0.4,0.22,8.8,24.0,113.0,0.99576,3.22,0.45,9.4,0
3438,0,6.7,0.3,0.44,18.5,65.0,224.0,0.99956,3.11,0.53,9.1,0
3439,0,6.7,0.4,0.22,8.8,24.0,113.0,0.99576,3.22,0.45,9.4,0
3440,0,6.8,0.17,0.32,1.4,35.0,106.0,0.99026,3.16,0.66,12.0,0
3441,0,7.1,0.25,0.28,1.2,31.0,111.0,0.99174,3.18,0.53,11.1,0
3442,0,5.9,0.27,0.27,5.0,14.0,97.0,0.99058,3.1,0.33,11.8,2
3443,0,6.0,0.16,0.22,1.6,36.0,106.0,0.9905,3.24,0.32,11.4,1
3444,0,6.7,0.3,0.44,18.75,65.0,224.0,0.99956,3.11,0.53,9.1,0
3445,0,6.6,0.15,0.32,6.0,59.0,128.0,0.99192,3.19,0.71,12.1,2
3446,0,7.3,0.34,0.3,9.4,34.0,178.0,0.99554,3.15,0.44,10.4,1
3447,0,6.0,0.17,0.29,9.7,33.0,98.0,0.99536,3.12,0.36,9.2,1
3448,0,6.7,0.47,0.29,4.75,29.0,134.0,0.99056,3.29,0.46,13.0,2
3449,0,6.6,0.15,0.32,6.0,59.0,128.0,0.99192,3.19,0.71,12.1,2
3450,0,6.6,0.21,0.29,5.35,43.0,106.0,0.99112,2.93,0.43,11.5,2
3451,0,6.6,0.21,0.29,5.35,43.0,106.0,0.99112,2.93,0.43,11.5,2
3452,0,8.0,0.24,0.48,6.8,13.0,134.0,0.99616,3.23,0.7,10.0,0
3453,0,5.6,0.34,0.3,6.9,23.0,89.0,0.99266,3.25,0.49,11.1,1
3454,0,5.8,0.54,0.0,1.4,40.0,107.0,0.98918,3.26,0.35,12.4,0
3455,0,7.3,0.23,0.24,0.9,29.0,86.0,0.98926,2.9,0.38,12.2,1
3456,0,6.0,0.39,0.13,1.2,60.0,172.0,0.99114,3.06,0.52,10.6,0
3457,0,6.1,0.105,0.31,1.3,55.0,145.0,0.9912,3.41,0.41,11.1,2
3458,0,5.8,0.32,0.2,2.6,17.0,123.0,0.98936,3.36,0.78,13.9,2
3459,0,7.6,0.22,0.28,12.0,68.0,143.0,0.9983,2.99,0.3,9.2,1
3460,0,6.8,0.19,0.4,9.85,41.0,103.0,0.99532,2.98,0.56,10.5,1
3461,0,6.7,0.24,0.3,3.85,105.0,179.0,0.99189,3.04,0.59,11.3,2
3462,0,6.8,0.17,0.34,2.0,38.0,111.0,0.99,3.24,0.45,12.9,1
3463,0,6.2,0.3,0.31,1.6,40.0,106.0,0.98914,3.26,0.39,12.9,2
3464,0,6.9,0.29,0.41,7.8,52.0,171.0,0.99537,3.12,0.51,9.6,0
3465,0,6.8,0.19,0.34,1.9,41.0,108.0,0.99,3.25,0.45,12.9,1
3466,0,6.8,0.17,0.34,2.0,38.0,111.0,0.99,3.24,0.45,12.9,1
3467,0,6.6,0.24,0.27,10.3,54.0,219.0,0.99742,3.04,0.45,8.8,0
3468,0,6.6,0.16,0.36,1.1,27.0,93.0,0.98884,3.23,0.34,13.2,2
3469,0,7.6,0.22,0.28,12.0,68.0,143.0,0.9983,2.99,0.3,9.2,1
3470,0,6.7,0.24,0.3,3.85,105.0,179.0,0.99189,3.04,0.59,11.3,2
3471,0,6.8,0.19,0.4,9.85,41.0,103.0,0.99532,2.98,0.56,10.5,1
3472,0,6.7,0.16,0.36,2.0,24.0,131.0,0.99284,3.3,0.59,10.5,1
3473,0,6.5,0.3,0.27,4.0,37.0,97.0,0.99026,3.2,0.6,12.6,2
3474,0,6.5,0.22,0.19,1.1,36.0,191.0,0.99297,3.05,0.5,9.5,1
3475,0,6.2,0.36,0.45,10.4,22.0,184.0,0.99711,3.31,0.56,9.8,1
3476,0,6.2,0.37,0.24,6.1,19.0,86.0,0.98934,3.04,0.26,13.4,2
3477,0,7.6,0.31,0.24,1.8,39.0,150.0,0.9913,3.05,0.44,11.8,2
3478,0,6.2,0.36,0.45,10.4,22.0,184.0,0.99711,3.31,0.56,9.8,1
3479,0,5.9,0.32,0.28,4.7,34.0,94.0,0.98964,3.22,0.57,13.1,2
3480,0,6.5,0.3,0.27,4.0,37.0,97.0,0.99026,3.2,0.6,12.6,2
3481,0,5.8,0.22,0.3,1.1,36.0,131.0,0.992,3.26,0.45,10.4,0
3482,0,5.4,0.45,0.27,6.4,20.0,102.0,0.98944,3.22,0.27,13.4,2
3483,0,6.1,0.36,0.26,8.15,14.0,88.0,0.99031,3.06,0.27,13.0,2
3484,0,6.2,0.37,0.24,6.1,19.0,86.0,0.98934,3.04,0.26,13.4,2
3485,0,7.5,0.21,0.32,4.8,39.0,113.0,0.99393,3.11,0.52,10.2,2
3486,0,6.9,0.28,0.33,1.2,16.0,98.0,0.9904,3.07,0.39,11.7,1
3487,0,6.5,0.22,0.19,1.1,36.0,191.0,0.99297,3.05,0.5,9.5,1
3488,0,7.8,0.2,0.2,1.4,25.0,83.0,0.99088,3.03,0.46,11.7,1
3489,0,6.7,0.28,0.31,7.4,7.0,81.0,0.99254,3.04,0.47,11.4,2
3490,0,7.6,0.31,0.24,1.8,39.0,150.0,0.9913,3.05,0.44,11.8,2
3491,0,8.0,0.2,0.44,1.0,24.0,111.0,0.99158,3.09,0.32,11.2,1
3492,0,6.0,0.28,0.27,15.5,31.0,134.0,0.99408,3.19,0.44,13.0,2
3493,0,6.0,0.28,0.27,15.5,31.0,134.0,0.99408,3.19,0.44,13.0,2
3494,0,6.7,0.24,0.36,8.4,42.0,123.0,0.99473,3.34,0.52,10.9,1
3495,0,6.3,0.22,0.28,2.4,38.0,102.0,0.98998,3.14,0.37,11.6,2
3496,0,6.0,0.24,0.28,3.95,61.0,134.0,0.99146,3.3,0.54,11.3,2
3497,0,7.7,0.43,1.0,19.95,42.0,164.0,0.99742,3.29,0.5,12.0,1
3498,0,6.4,0.3,0.36,2.0,18.0,141.0,0.99273,3.38,0.53,10.5,1
3499,0,6.1,0.33,0.3,3.0,30.0,124.0,0.98922,3.31,0.4,13.1,2
3500,0,6.0,0.28,0.27,15.5,31.0,134.0,0.99408,3.19,0.44,13.0,2
3501,0,6.7,0.24,0.36,8.4,42.0,123.0,0.99473,3.34,0.52,10.9,1
3502,0,6.7,0.29,0.45,14.3,30.0,181.0,0.99869,3.14,0.57,9.1,0
3503,0,6.9,0.33,0.31,4.2,21.0,93.0,0.9896,3.18,0.48,13.4,2
3504,0,6.5,0.16,0.34,1.4,29.0,133.0,0.99108,3.33,0.64,11.5,2
3505,0,6.0,0.2,0.32,3.0,26.0,118.0,0.99134,3.38,0.68,11.2,2
3506,0,7.5,0.33,0.28,4.9,21.0,155.0,0.99385,3.36,0.57,10.9,1
3507,0,7.1,0.36,0.28,2.4,35.0,115.0,0.98936,3.19,0.44,13.5,2
3508,0,6.7,0.29,0.45,14.3,30.0,181.0,0.99869,3.14,0.57,9.1,0
3509,0,6.4,0.26,0.25,10.7,66.0,179.0,0.99606,3.17,0.55,9.9,1
3510,0,7.0,0.22,0.24,11.0,75.0,167.0,0.99508,2.98,0.56,10.5,1
3511,0,6.5,0.19,0.28,1.4,22.0,90.0,0.99038,3.18,0.51,11.7,2
3512,0,6.3,0.21,0.31,1.2,30.0,117.0,0.99158,3.49,0.68,11.0,1
3513,0,7.9,0.35,0.28,12.9,13.0,63.0,0.9932,2.99,0.43,13.0,1
3514,0,7.7,0.38,0.23,10.8,28.0,95.0,0.99164,2.93,0.41,13.6,1
3515,0,6.8,0.19,0.33,1.3,22.0,87.0,0.98987,3.08,0.62,12.3,2
3516,0,7.2,0.33,0.34,2.0,61.0,171.0,0.98947,3.25,0.53,13.3,2
3517,0,6.6,0.29,0.29,1.8,38.0,102.0,0.98819,3.08,0.42,13.7,2
3518,0,7.5,0.2,0.41,1.2,26.0,131.0,0.99133,3.19,0.52,11.1,0
3519,0,6.9,0.33,0.62,7.5,46.0,132.0,0.99143,3.23,0.43,13.4,2
3520,0,6.0,0.23,0.15,9.7,101.0,207.0,0.99571,3.05,0.3,9.1,0
3521,0,5.9,0.23,0.24,3.8,61.0,152.0,0.99139,3.31,0.5,11.3,2
3522,0,6.6,0.32,0.41,7.2,55.0,178.0,0.99537,3.2,0.46,9.4,0
3523,0,6.0,0.23,0.15,9.7,101.0,207.0,0.99571,3.05,0.3,9.1,0
3524,0,5.3,0.36,0.27,6.3,40.0,132.0,0.99186,3.37,0.4,11.6,1
3525,0,5.3,0.36,0.27,6.3,40.0,132.0,0.99186,3.37,0.4,11.6,1
3526,0,8.9,0.27,0.28,0.8,29.0,128.0,0.98984,3.01,0.35,12.4,1
3527,0,7.6,0.23,0.29,8.6,65.0,146.0,0.9963,3.11,0.32,9.8,1
3528,0,6.9,0.75,0.13,6.3,19.0,50.0,0.99312,3.09,0.25,11.1,0
3529,0,7.1,0.35,0.27,3.1,28.0,134.0,0.9897,3.26,0.38,13.1,2
3530,0,7.2,0.31,0.35,7.2,45.0,178.0,0.9955,3.14,0.53,9.7,0
3531,0,6.4,0.28,0.44,7.1,49.0,179.0,0.99528,3.15,0.48,9.2,0
3532,0,7.2,0.23,0.46,6.4,17.0,85.0,0.99279,3.1,0.78,11.7,1
3533,0,6.6,0.22,0.3,14.7,50.0,136.0,0.99704,3.14,0.37,10.6,1
3534,0,7.2,0.31,0.35,7.2,45.0,178.0,0.9955,3.14,0.53,9.7,0
3535,0,6.4,0.28,0.44,7.1,49.0,179.0,0.99528,3.15,0.48,9.2,0
3536,0,7.2,0.24,0.28,1.9,30.0,92.0,0.9914,3.1,0.39,10.9,1
3537,0,6.2,0.27,0.47,1.2,28.0,105.0,0.99224,3.23,0.51,10.1,0
3538,0,6.5,0.28,0.25,4.8,54.0,128.0,0.99074,3.17,0.44,12.2,2
3539,0,7.2,0.27,0.31,1.2,27.0,80.0,0.98892,3.03,0.33,12.7,1
3540,0,7.8,0.28,0.25,3.4,27.0,99.0,0.98959,2.98,0.37,13.0,1
3541,0,8.1,0.26,0.27,4.3,43.0,123.0,0.99212,3.16,0.33,11.2,1
3542,0,6.6,0.23,0.37,8.5,46.0,153.0,0.99576,3.2,0.48,9.4,1
3543,0,6.0,0.33,0.2,1.8,49.0,159.0,0.9919,3.41,0.53,11.0,1
3544,0,6.0,0.33,0.2,1.8,49.0,159.0,0.9919,3.41,0.53,11.0,1
3545,0,7.3,0.2,0.29,19.5,69.0,237.0,1.00037,3.1,0.48,9.2,1
3546,0,6.6,0.23,0.37,8.5,46.0,153.0,0.99576,3.2,0.48,9.4,1
3547,0,7.3,0.2,0.29,19.9,69.0,237.0,1.00037,3.1,0.48,9.2,1
3548,0,6.2,0.47,0.19,8.3,24.0,142.0,0.992,3.22,0.45,12.3,1
3549,0,6.0,0.33,0.2,1.8,49.0,159.0,0.9919,3.41,0.53,11.0,1
3550,0,7.2,0.14,0.32,1.1,48.0,116.0,0.99218,3.04,0.67,10.0,1
3551,0,5.7,0.22,0.22,16.65,39.0,110.0,0.99855,3.24,0.48,9.0,1
3552,0,5.7,0.22,0.22,16.65,39.0,110.0,0.99855,3.24,0.48,9.0,1
3553,0,5.7,0.22,0.22,16.65,39.0,110.0,0.99855,3.24,0.48,9.0,1
3554,0,8.1,0.2,0.28,0.9,49.0,87.0,0.99062,2.92,0.36,11.1,1
3555,0,5.8,0.14,0.15,6.1,27.0,123.0,0.99362,3.06,0.6,9.9,1
3556,0,4.8,0.21,0.21,10.2,17.0,112.0,0.99324,3.66,0.48,12.2,2
3557,0,8.1,0.2,0.28,0.9,49.0,87.0,0.99062,2.92,0.36,11.1,1
3558,0,5.7,0.22,0.22,16.65,39.0,110.0,0.99855,3.24,0.48,9.0,1
3559,0,7.5,0.34,0.24,3.85,5.0,34.0,0.99098,3.01,0.36,11.8,0
3560,0,6.6,0.64,0.28,4.4,19.0,78.0,0.99036,3.11,0.62,12.9,1
3561,0,7.0,0.48,0.12,4.5,23.0,86.0,0.99398,2.86,0.35,9.0,0
3562,0,7.6,0.37,0.34,3.2,42.0,162.0,0.9903,3.01,0.33,12.4,1
3563,0,7.0,0.48,0.12,4.5,23.0,86.0,0.99398,2.86,0.35,9.0,0
3564,0,6.6,0.64,0.28,4.4,19.0,78.0,0.99036,3.11,0.62,12.9,1
3565,0,8.0,0.25,0.27,9.7,15.0,85.0,0.99406,2.99,0.36,11.2,1
3566,0,7.6,0.38,0.28,4.2,7.0,112.0,0.9906,3.0,0.41,12.6,1
3567,0,6.9,0.26,0.27,4.2,20.0,80.0,0.99089,3.12,0.39,11.5,1
3568,0,7.8,0.15,0.34,1.1,31.0,93.0,0.99096,3.07,0.72,11.3,2
3569,0,8.0,0.25,0.27,9.7,15.0,85.0,0.99406,2.99,0.36,11.2,1
3570,0,6.9,0.26,0.27,4.2,20.0,80.0,0.99089,3.12,0.39,11.5,1
3571,0,5.9,0.655,0.0,5.6,8.0,31.0,0.9936,3.32,0.51,10.5,0
3572,0,7.6,0.38,0.28,4.2,7.0,112.0,0.9906,3.0,0.41,12.6,1
3573,0,7.8,0.31,0.4,1.6,20.0,87.0,0.9911,3.15,0.48,11.9,1
3574,0,8.1,0.17,0.21,1.6,24.0,119.0,0.99396,3.18,0.52,10.1,1
3575,0,6.8,0.18,0.28,1.1,32.0,112.0,0.99089,3.15,0.45,11.0,2
3576,0,7.4,0.28,0.36,14.6,35.0,161.0,0.9968,3.14,0.56,10.6,0
3577,0,7.3,0.23,0.27,2.6,39.0,120.0,0.99138,3.04,0.59,11.3,2
3578,0,6.7,0.22,0.22,1.2,5.0,124.0,0.99098,3.1,0.37,11.2,0
3579,0,7.4,0.25,0.28,7.25,14.0,78.0,0.99238,2.94,0.37,11.5,2
3580,0,7.5,0.3,0.21,6.55,33.0,143.0,0.99244,2.92,0.35,11.1,0
3581,0,7.2,0.26,0.24,7.0,19.0,130.0,0.99176,3.14,0.49,12.8,2
3582,0,6.3,0.32,0.32,1.5,12.0,76.0,0.98993,3.3,0.46,12.3,1
3583,0,7.7,0.24,0.3,1.4,15.0,102.0,0.9929,3.26,0.53,10.4,1
3584,0,7.4,0.25,0.28,7.25,14.0,78.0,0.99238,2.94,0.37,11.5,2
3585,0,7.0,0.24,0.35,1.0,42.0,104.0,0.98988,3.16,0.37,11.7,2
3586,0,5.8,0.28,0.28,4.2,52.0,158.0,0.992,3.35,0.44,10.7,2
3587,0,6.8,0.19,0.71,17.5,21.0,114.0,0.99784,2.85,0.5,9.5,1
3588,0,6.8,0.19,0.71,17.5,21.0,114.0,0.99784,2.85,0.5,9.5,1
3589,0,6.8,0.19,0.71,17.5,21.0,114.0,0.99784,2.85,0.5,9.5,1
3590,0,6.6,0.19,0.35,1.5,37.0,107.0,0.99006,3.18,0.68,12.0,2
3591,0,6.4,0.28,0.36,1.3,28.0,186.0,0.99211,3.31,0.45,10.8,0
3592,0,5.6,0.28,0.27,3.9,52.0,158.0,0.99202,3.35,0.44,10.7,2
3593,0,5.6,0.28,0.28,4.2,52.0,158.0,0.992,3.35,0.44,10.7,2
3594,0,6.8,0.19,0.32,7.6,37.0,107.0,0.99332,3.12,0.44,10.7,2
3595,0,7.2,0.16,0.29,1.0,40.0,123.0,0.98958,3.12,0.4,12.1,2
3596,0,6.6,0.17,0.28,1.1,55.0,108.0,0.98939,3.0,0.52,11.9,2
3597,0,6.6,0.19,0.28,11.8,54.0,137.0,0.99492,3.18,0.37,10.8,1
3598,0,5.8,0.2,0.24,1.4,65.0,169.0,0.99043,3.59,0.56,12.3,2
3599,0,6.6,0.39,0.38,9.7,49.0,226.0,0.99787,3.3,0.57,9.4,1
3600,0,6.8,0.12,0.3,12.9,32.0,88.0,0.99654,3.2,0.35,9.9,1
3601,0,6.6,0.295,0.24,1.6,29.0,140.0,0.99304,3.35,0.61,10.4,2
3602,0,6.6,0.26,0.24,7.2,28.0,137.0,0.9952,3.35,0.6,10.4,1
3603,0,7.0,0.32,0.27,7.1,37.0,122.0,0.99165,3.15,0.6,12.6,2
3604,0,7.4,0.36,0.23,1.9,31.0,69.0,0.9892,2.93,0.36,12.5,1
3605,0,6.7,0.35,0.48,8.8,35.0,167.0,0.99628,3.04,0.47,9.4,0
3606,0,6.4,0.38,0.24,7.2,41.0,151.0,0.99604,3.11,0.6,9.2,0
3607,0,6.8,0.14,0.18,1.4,30.0,90.0,0.99164,3.27,0.54,11.2,1
3608,0,7.0,0.16,0.25,14.3,27.0,149.0,0.998,2.91,0.46,9.2,1
3609,0,7.0,0.16,0.25,14.3,27.0,149.0,0.998,2.91,0.46,9.2,1
3610,0,6.7,0.35,0.48,8.8,35.0,167.0,0.99628,3.04,0.47,9.4,0
3611,0,6.8,0.14,0.18,1.4,30.0,90.0,0.99164,3.27,0.54,11.2,1
3612,0,6.8,0.16,0.18,1.8,31.0,114.0,0.99226,3.27,0.55,10.8,1
3613,0,7.0,0.16,0.25,14.3,27.0,149.0,0.998,2.91,0.46,9.2,1
3614,0,6.4,0.38,0.24,7.2,41.0,151.0,0.99604,3.11,0.6,9.2,0
3615,0,7.2,0.24,0.3,1.2,11.0,95.0,0.98914,2.96,0.36,12.5,1
3616,0,7.7,0.32,0.61,11.8,66.0,188.0,0.99794,3.0,0.54,9.3,0
3617,0,7.0,0.29,0.33,0.9,20.0,117.0,0.99048,3.21,0.5,11.4,0
3618,0,7.1,0.27,0.24,12.6,48.0,118.0,0.99726,3.04,0.56,10.0,2
3619,0,6.8,0.45,0.28,26.05,27.0,122.0,1.00295,3.06,0.42,10.6,1
3620,0,6.3,0.2,0.26,4.7,108.0,168.0,0.99278,3.07,0.75,10.7,2
3621,0,7.1,0.27,0.24,12.6,48.0,118.0,0.99726,3.04,0.56,10.0,2
3622,0,7.2,0.24,0.3,1.2,11.0,95.0,0.98914,2.96,0.36,12.5,1
3623,0,6.8,0.45,0.28,26.05,27.0,122.0,1.00295,3.06,0.42,10.6,1
3624,0,6.6,0.36,0.28,6.1,12.0,93.0,0.99054,3.19,0.27,12.8,2
3625,0,7.7,0.32,0.61,11.8,66.0,188.0,0.99794,3.0,0.54,9.3,0
3626,0,7.0,0.29,0.33,0.9,20.0,117.0,0.99048,3.21,0.5,11.4,0
3627,0,6.4,0.37,0.2,5.6,61.0,183.0,0.99459,3.24,0.43,9.5,0
3628,0,6.4,0.38,0.2,5.3,57.0,181.0,0.99459,3.24,0.43,9.5,1
3629,0,6.4,0.36,0.2,5.7,61.0,172.0,0.9946,3.24,0.43,9.5,1
3630,0,6.6,0.3,0.25,8.0,21.0,124.0,0.99362,3.06,0.38,10.8,1
3631,0,6.6,0.3,0.25,8.0,21.0,124.0,0.99362,3.06,0.38,10.8,1
3632,0,6.5,0.21,0.51,17.6,34.0,125.0,0.99966,3.2,0.47,8.8,1
3633,0,6.6,0.3,0.25,8.0,21.0,124.0,0.99362,3.06,0.38,10.8,1
3634,0,7.6,0.31,0.27,8.8,57.0,156.0,0.99442,3.08,0.38,11.0,2
3635,0,5.8,0.58,0.0,1.5,33.0,96.0,0.98918,3.29,0.38,12.4,1
3636,0,6.5,0.26,0.39,1.4,12.0,66.0,0.99089,3.25,0.75,11.3,2
3637,0,8.7,0.3,0.34,4.8,23.0,127.0,0.99474,3.12,0.49,11.2,2
3638,0,6.4,0.29,0.32,2.4,34.0,89.0,0.99008,3.24,0.66,12.5,2
3639,0,6.7,0.13,0.32,3.7,32.0,99.0,0.99348,3.12,0.44,10.0,1
3640,0,6.8,0.19,0.33,4.9,42.0,130.0,0.99283,3.12,0.56,11.0,1
3641,0,6.0,0.25,0.4,5.7,56.0,152.0,0.99398,3.16,0.88,10.5,1
3642,0,6.0,0.25,0.4,5.7,56.0,152.0,0.99398,3.16,0.88,10.5,1
3643,0,6.8,0.19,0.33,4.9,42.0,130.0,0.99283,3.12,0.56,11.0,1
3644,0,6.4,0.24,0.23,2.0,30.0,133.0,0.9908,3.12,0.54,11.4,2
3645,0,5.9,0.18,0.28,5.1,50.0,139.0,0.99165,3.16,0.44,11.3,1
